Date,Total Generation (KWH),Insolation,Grid Failure,Inverter,Module Cleaning,Rainy day,No Module Cleaning,Transformer replacement and maintenance,Cable and Fuse maintenance,Plant Shutdown,Internet,Battery,Cloudy,Module Cleaning by rains,NO-OFF-CLEAN MODULES
2015-11-16,3934.13,5.22,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-11-17,4256.43,5.56,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-11-18,4260.67,5.68,1,0,1,0,0,0,0,0,0,0,0,0,612.0
2015-11-19,4417.88,5.75,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2015-11-20,4464.53,5.84,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2015-11-21,4346.84,5.68,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2015-11-22,3943.67,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-11-23,3835.9,5.02,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2015-11-24,2868.72,3.69,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2015-11-25,3156.13,4.23,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-11-26,3407.25,4.66,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-11-27,4328.73,5.65,1,0,1,0,0,0,0,0,0,0,0,0,612.0
2015-11-28,3809.1,5.2,1,0,1,0,0,0,0,0,0,0,0,0,756.0
2015-11-29,4486.17,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2015-11-30,3723.36,5.1,0,0,1,0,0,1,0,0,0,0,0,0,777.0
2015-12-01,3855.24,5.21,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2015-12-02,4309.36,5.71,1,0,1,0,0,0,1,0,0,0,0,0,546.0
2015-12-03,4634.83,6.23,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2015-12-04,4563.65,6.15,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-12-05,4195.11,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-06,4332.48,5.9,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-12-07,4038.97,5.7,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2015-12-08,4192.45,5.7,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2015-12-09,3941.58,5.33,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2015-12-10,4027.3,5.33,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2015-12-11,4154.87,5.38,1,0,1,0,0,0,0,0,0,0,0,0,546.0
2015-12-12,4651.56,6.08,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2015-12-13,4503.31,5.96,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2015-12-14,4532.58,5.98,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2015-12-15,4772.83,6.29,0,0,1,0,0,0,1,0,0,0,0,0,612.0
2015-12-16,4619.91,6.14,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2015-12-17,4565.32,5.94,1,0,1,0,0,0,0,0,0,0,0,0,777.0
2015-12-18,4676.66,6.08,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2015-12-19,4472.46,5.8,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2015-12-20,4542.69,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-21,4140.7,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-22,3884.94,5.06,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-23,3865.78,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-24,4247.69,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-25,4096.62,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-26,4388.08,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-27,4211.78,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-28,863.26,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-29,3723.01,5.74,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-30,3746.03,5.51,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-12-31,3402.39,5.35,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-01-01,4175.08,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-01-02,3747.44,5.14,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-01-03,3776.52,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-01-04,3828.77,5.24,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-01-05,4011.85,5.43,0,0,1,0,0,0,0,0,0,0,0,0,818.0
2016-01-06,3982.93,5.33,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-01-07,3925.21,5.26,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-01-08,4261.44,5.58,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-01-09,4212.06,5.43,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-01-10,4219.29,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-01-11,3948.31,5.27,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-01-12,3697.22,5.0,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-01-13,4200.8,5.5,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-01-14,4264.25,5.51,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-01-15,4340.34,5.7,1,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-01-16,3719.58,4.79,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-01-17,3304.22,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-01-18,3138.61,4.04,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-01-19,3659.54,4.72,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-01-20,4479.04,5.67,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-01-21,4871.01,6.55,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-01-22,3517.11,4.92,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-01-23,4967.88,6.87,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-01-24,4861.87,6.77,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-01-25,4774.06,6.65,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-01-26,4725.1,6.45,0,0,0,0,0,0,0,0,0,0,0,0,756.0
2016-01-27,4299.41,5.85,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-01-28,4348.41,5.97,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2016-01-29,3953.08,6.05,1,0,1,0,0,1,0,0,0,0,0,0,798.0
2016-01-30,4751.18,6.34,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-01-31,4721.45,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-02-01,4228.2,5.72,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-02-02,4538.38,6.04,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-02-03,4849.49,6.41,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-02-04,5215.57,6.92,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-02-05,4952.6,6.61,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-02-06,4579.34,6.28,1,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-02-07,4775.72,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-02-08,5173.01,6.92,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-02-09,4844.32,6.43,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-02-10,4994.16,6.6,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-02-11,4687.37,6.34,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-02-12,4677.53,6.31,0,0,1,0,0,0,1,0,0,0,0,0,594.0
2016-02-13,4799.88,6.34,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-02-14,4798.5,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-02-15,4736.87,6.3,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-02-16,3971.14,5.23,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-02-17,3718.05,4.91,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-02-18,4033.43,5.46,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-02-19,3997.73,5.35,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-02-20,3481.53,4.45,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-02-21,3804.83,5.21,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-02-22,4652.54,6.2,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-02-23,5425.44,7.25,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-02-24,4620.15,6.11,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-02-25,4078.93,5.56,1,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-02-26,5108.86,6.5,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-02-27,5255.49,6.7,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-02-28,5212.11,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-02-29,4888.46,6.6,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-03-01,4327.59,5.6,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-03-02,3757.26,5.31,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-03-03,3904.51,5.34,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-04,4531.3,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-05,2950.53,3.96,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-03-06,5145.01,6.87,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2016-03-07,5094.28,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-08,5237.83,7.15,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-03-09,5087.76,6.91,1,0,1,0,0,0,0,0,0,0,0,0,710.0
2016-03-10,5063.55,6.76,1,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-03-11,5286.41,7.03,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-03-12,4769.92,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-03-13,4920.43,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-14,5294.12,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-03-15,4503.57,6.1,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-03-16,5184.65,6.9,0,0,1,0,0,0,1,0,0,0,0,0,630.0
2016-03-17,5143.54,6.77,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-03-18,5285.3,6.88,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-03-19,4743.04,6.22,1,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-03-20,5139.38,7.03,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-21,5210.54,7.07,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-03-22,5365.49,7.28,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-03-23,5100.48,7.48,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-03-24,3987.19,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-25,3346.41,5.93,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-03-26,2569.93,4.45,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-03-27,3715.0,6.57,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-28,3348.73,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-29,3615.32,6.83,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-30,4956.05,6.81,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2016-03-31,4417.31,6.12,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-04-01,4688.58,6.32,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-04-02,4305.0,5.8,1,0,1,0,0,0,0,0,0,0,0,0,710.0
2016-04-03,4647.64,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-04-04,4274.54,5.62,1,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-04-05,4939.52,6.57,1,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-04-06,4464.21,5.74,1,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-04-07,4255.05,5.87,1,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-04-08,5263.55,6.71,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-04-09,5176.5,6.7,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-04-10,5080.5,6.52,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-04-11,5459.77,6.87,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-04-12,5126.89,6.55,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-04-13,5247.32,6.76,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-04-14,5267.73,6.74,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-04-15,5305.76,6.75,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-04-16,5022.03,6.45,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-04-17,4789.48,6.13,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-04-18,5077.97,6.39,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-04-19,5245.41,6.58,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-04-20,5248.97,6.47,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-04-21,5453.55,6.99,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-04-22,5373.81,6.11,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-04-23,4987.01,6.5,1,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-04-24,5057.48,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-04-25,4364.2,5.87,1,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-04-26,2840.64,3.6,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-04-27,5115.5,6.77,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-04-28,5061.13,6.5,1,0,1,0,0,0,1,0,0,0,0,0,630.0
2016-04-29,4999.3,6.55,0,0,1,0,0,0,1,0,0,0,0,0,594.0
2016-04-30,5006.18,6.61,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-05-01,4991.71,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-05-02,4194.0,5.65,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-05-03,5000.37,6.93,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-05-04,4206.14,5.58,1,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-05-05,3929.12,5.56,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-05-06,4588.37,6.44,1,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-05-07,4502.13,6.13,1,0,0,0,0,0,1,0,0,0,0,0,0.0
2016-05-08,4411.1,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-05-09,4474.69,6.29,1,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-05-10,4540.86,6.28,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-05-11,4679.15,6.34,0,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-05-12,4788.83,6.44,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-05-13,4901.31,6.51,0,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-05-14,5076.11,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-05-15,4967.7,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-05-16,4930.55,9.375359743290538,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2016-05-17,4804.7,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-05-18,4847.94,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,756.0
2016-05-19,4852.36,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-05-20,4877.86,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,798.0
2016-05-21,4226.77,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,546.0
2016-05-22,4138.43,9.375359743290538,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-05-23,4863.71,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-05-24,4733.31,9.375359743290538,0,0,1,0,0,0,0,0,0,0,1,0,630.0
2016-05-25,4285.28,5.67,0,0,1,0,0,0,0,0,0,0,1,0,594.0
2016-05-26,4029.04,5.5,1,0,1,0,0,0,0,0,0,0,1,0,612.0
2016-05-27,4407.14,6.44,1,0,1,0,0,0,0,0,0,0,1,0,756.0
2016-05-28,4411.57,6.0,0,0,1,0,0,0,0,0,0,0,1,0,777.0
2016-05-29,4562.08,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-05-30,4783.67,6.48,0,0,1,0,0,0,0,0,0,0,1,0,798.0
2016-05-31,4685.37,6.34,0,0,1,0,0,0,0,0,0,0,1,0,546.0
2016-06-01,4934.69,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-06-02,4829.13,6.59,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-06-03,5022.68,6.75,0,0,1,0,0,0,0,0,0,0,0,0,498.0
2016-06-04,5047.63,6.85,1,0,1,0,0,0,0,0,0,0,0,0,630.0
2016-06-05,5065.04,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-06-06,4999.13,6.66,0,0,1,0,0,0,0,0,0,0,0,0,594.0
2016-06-07,3515.18,5.71,1,0,1,0,0,0,0,0,0,0,0,0,612.0
2016-06-08,3958.94,5.35,1,0,1,0,0,0,0,0,0,0,0,0,765.0
2016-06-09,4749.43,6.33,0,0,1,0,0,0,0,0,0,0,0,0,777.0
2016-06-10,3380.92,4.58,1,0,1,0,0,0,0,0,0,0,1,0,798.0
2016-06-11,3484.16,4.63,1,0,1,0,0,0,0,0,0,0,1,0,546.0
2016-06-12,4467.25,5.91,1,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-13,4235.45,5.57,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-14,3564.41,4.64,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-15,4271.74,5.55,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-16,4168.36,5.4,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-17,4269.87,5.55,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-18,4676.29,6.09,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-19,2361.89,3.08,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-20,3635.14,4.77,1,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-21,1905.2,2.61,1,0,1,0,0,0,0,0,0,0,1,0,1158.0
2016-06-22,735.9,1.1,1,0,1,0,0,0,0,0,0,0,1,0,594.0
2016-06-23,3950.14,4.6,0,0,1,0,0,0,0,0,0,0,1,0,612.0
2016-06-24,3849.09,4.5,0,0,1,0,0,0,0,0,0,0,1,0,756.0
2016-06-25,3833.37,4.4,0,0,1,0,0,0,0,0,0,0,1,0,777.0
2016-06-26,3580.5,9.375359743290538,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-06-27,4136.4,9.375359743290538,0,0,1,0,0,0,0,0,0,0,1,0,798.0
2016-06-28,4129.09,9.375359743290538,1,0,1,0,0,0,0,0,0,0,1,0,546.0
2016-06-29,2049.46,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2016-06-30,2520.92,9.375359743290538,1,0,1,0,0,0,0,0,0,0,1,0,792.0
2016-07-01,3558.42,9.375359743290538,1,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-07-02,2701.3,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2016-07-03,3419.11,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,26321795.0
2016-07-04,655.78,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2016-07-05,4359.23,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2016-07-06,3910.51,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2016-07-07,3452.33,9.375359743290538,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-07-08,3205.33,9.375359743290538,0,0,1,0,0,0,0,0,0,0,0,0,0.0
2016-07-09,1880.55,9.375359743290538,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-07-10,1939.01,9.375359743290538,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2016-07-11,2602.37,9.375359743290538,0,0,1,0,0,0,1,0,0,0,0,0,0.0
2016-07-12,951.14,9.375359743290538,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2016-07-13,857.02,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-14,2623.64,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-15,2683.99,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-16,1780.93,9.375359743290538,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-17,1803.22,9.375359743290538,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-18,2542.63,9.375359743290538,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-19,1979.02,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-20,2675.34,9.375359743290538,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-21,2398.87,9.375359743290538,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2016-07-22,2777.83,9.375359743290538,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-07-23,3052.55,9.375359743290538,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-07-24,2577.46,9.375359743290538,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-07-25,1159.27,9.375359743290538,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-07-26,2412.26,9.375359743290538,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-07-27,1188.24,9.375359743290538,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-07-28,1081.59,9.375359743290538,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-07-29,1699.86,9.375359743290538,0,1,0,1,0,1,0,0,0,0,1,0,0.0
2016-07-30,1671.73,9.375359743290538,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-07-31,2320.82,9.375359743290538,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-01,2395.02,3.9,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-02,1415.04,1.56,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-03,849.71,0.999,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-04,2539.56,4.1,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-05,2112.8,3.86,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-06,901.7,1.57,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-07,1199.77,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-08,936.15,1.32,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-09,975.33,1.31,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-10,711.7,1.29,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-11,1242.16,2.3,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-12,2080.54,3.66,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-13,2445.7,4.24,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-14,3054.42,5.29,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-15,2508.88,4.47,0,0,0,1,0,0,1,0,0,0,1,0,0.0
2016-08-16,2378.4,4.21,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-08-17,3006.63,5.52,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-08-18,3071.43,5.67,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-08-19,1788.64,3.1,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-20,805.77,1.42,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-21,1060.8,1.85,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-22,1697.57,3.0,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-23,525.88,0.981,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-24,976.32,1.64,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-25,1384.16,2.49,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-26,1810.03,3.15,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-27,2721.29,5.01,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-28,1538.98,2.78,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-29,2060.57,3.5,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-30,1444.24,2.8,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-08-31,1799.03,3.11,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-09-01,2311.2,4.05,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-09-02,2663.0,4.81,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-09-03,3007.21,6.2,0,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-09-04,3322.49,6.12,1,1,0,1,0,0,0,0,0,0,1,0,0.0
2016-09-05,2996.71,5.5,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-06,2669.41,4.98,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-07,2683.29,4.89,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-08,3138.87,5.7,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-09,3294.17,6.12,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-10,2921.47,5.39,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-11,3154.44,5.94,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-12,3176.48,5.99,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-13,3450.91,6.41,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-14,3451.52,6.4,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-15,3259.39,6.19,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-16,2421.13,4.54,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-17,2568.86,4.8,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-18,1055.67,1.86,1,0,0,0,0,0,1,0,0,0,1,0,0.0
2016-09-19,1807.23,3.15,1,1,0,0,0,0,0,0,0,0,1,0,0.0
2016-09-20,3241.45,5.86,1,1,0,0,0,0,0,0,0,0,1,0,0.0
